"Cream＋Mint",ADVANCED,500
"Kiss Me Kiss",ADVANCED,600
"Death Doll",ADVANCED,700
"Chelly spLash♪♪",ADVANCED,770
"オンゲキ全域★アカネサマ？",ADVANCED,700
"Lost Princess",ADVANCED,500
"アリサのテーマ",ADVANCED,600
"極上スマイル",ADVANCED,500
"High Free Spirits",ADVANCED,700
"Paradise Lost",ADVANCED,600
"Connecting Happy！！",ADVANCED,600
"シャルル",ADVANCED,500
"メニメニマニマニ",ADVANCED,600
"ネ！コ！",ADVANCED,600
"めんどーい！やっほーい！ともだち！",ADVANCED,600
"BOUNCE ＆ DANCE",ADVANCED,700
"心　",ADVANCED,600
"終わりの先の音節",ADVANCED,700
"Sentimental Snow",ADVANCED,500
"エピクロスの虹はもう見えない",ADVANCED,600
"進捗どうですか？",ADVANCED,600
"東方妖々夢 ～the maximum moving about～",ADVANCED,700
"寒想桜",ADVANCED,500
"妖狐仙楽踏",ADVANCED,600
"Necro Fantasia",ADVANCED,600
"Colors",ADVANCED,500
"櫻結び",ADVANCED,600
"Melody！",ADVANCED,600
"Scream out！ -音華鏡 Re：BREAK-",ADVANCED,700
"conflict",ADVANCED,700
"UTAKATA",ADVANCED,600
"Rule the World！！",ADVANCED,600
"どうぶつ☆パラダイス",ADVANCED,500
"Y.Y.Y.計画！！！！",ADVANCED,700
"fantastic dreamer",ADVANCED,600
"DreamRiser",ADVANCED,500
"Rising Hope",ADVANCED,700
"Hand in Hand",ADVANCED,700
"39　",ADVANCED,600
"メルト",ADVANCED,500
"Starring Stars",ADVANCED,600
"Viyella’s Tears",ADVANCED,970
"Garakuta Doll Play",ADVANCED,870
"The wheel to the right",ADVANCED,800
"Aenbharr",ADVANCED,800
"ω4",ADVANCED,970
"チルノのパーフェクトさんすう教室",ADVANCED,600
"光線チューニング",ADVANCED,600
"ドーナツホール",ADVANCED,700
"人生リセットボタン",ADVANCED,700
"妄想感傷代償連盟",ADVANCED,500
"最強 the サマータイム！！！！！",ADVANCED,600
"まっすぐ→→→ストリーム！",ADVANCED,600
"徒花ネクロマンシー",ADVANCED,700
"ADAMAS",ADVANCED,600
"GO！ GO！ MANIAC",ADVANCED,770
"Touch and Go",ADVANCED,770
"Baqeela",ADVANCED,600
"トリドリ⇒モリモリ！Lovely fruits☆",ADVANCED,600
"ダンスロボットダンス",ADVANCED,600
"ギガンティックO.T.N",ADVANCED,700
"FREEDOM DiVE （tpz Overcute Remix）",ADVANCED,800
"夜明けのストリング",ADVANCED,500
"Preserved Roses",ADVANCED,600
"The Everlasting Guilty Crown",ADVANCED,600
"快晴",ADVANCED,500
"サマータイムレコード",ADVANCED,600
"Desperado Waltz",ADVANCED,770
"Doll’s Destiny",ADVANCED,600
"Star Divine",ADVANCED,500
"ブレス・ユア・ブレス",ADVANCED,500
"METEOR",ADVANCED,600
"サドマミホリック",ADVANCED,700
"患部で止まってすぐ溶ける～狂気の優曇華院",ADVANCED,700
"星のダイアローグ",ADVANCED,500
"永遠メモリー",ADVANCED,600
"Hello，Morning",ADVANCED,500
"人類みなセンパイ！",ADVANCED,600
"透明声彩",ADVANCED,600
"ウサテイ",ADVANCED,600
"全力ハッピーライフ",ADVANCED,700
"レプリカの恋",ADVANCED,500
"Help me，ERINNNNNN！！",ADVANCED,600
"銀のめぐり",ADVANCED,600
"MAKING！ハイタッチ！",ADVANCED,700
"GEOMETRIC DANCE",ADVANCED,700
"インビジブル",ADVANCED,700
"未来の彼方",ADVANCED,500
"青春サイダー",ADVANCED,600
"Petit Etoile",ADVANCED,700
"Imperishable Night 2006（2016 Refine）",ADVANCED,770
"彗星ハネムーン",ADVANCED,500
"メーベル（self cover）",ADVANCED,500
"ポケットからぬりつぶせ！",ADVANCED,500
"Mini skirt",ADVANCED,700
"HONEY-Q",ADVANCED,770
"ナイト・オブ・ナイツ（Cranky Remix）",ADVANCED,700
"SILENT BLUE",ADVANCED,870
"World Vanquisher",ADVANCED,900
"スタートライン",ADVANCED,600
"星屑☆シーカー",ADVANCED,500
"感情アクセラレイション",ADVANCED,600
"A Man In The Mirror",ADVANCED,900
"デリヘル呼んだら君が来た",ADVANCED,600
"Girls Talk！！",ADVANCED,600
"セカイのヒミツ",ADVANCED,600
"ただ君に晴れ",ADVANCED,600
"裏表ラバーズ",ADVANCED,770
"LEVEL5-judgelight-",ADVANCED,500
"フィクサー",ADVANCED,600
"こどものしくみ",ADVANCED,770
"トーキョーゲットー",ADVANCED,600
"Let’s Starry Party！",ADVANCED,700
"Snow Fairy Story",ADVANCED,500
"白い雪のプリンセスは",ADVANCED,700
"ジングルベル",ADVANCED,600
"Heart Cooking Recipe",ADVANCED,600
"Honey Bear",ADVANCED,600
"Change Our MIRAI！ （Our 7 Lights）",ADVANCED,700
"ライトスピード・デイズ",ADVANCED,700
"猫祭り",ADVANCED,600
"My Soul，Your Beats！",ADVANCED,500
"愛言葉Ⅲ",ADVANCED,600
"セツナトリップ",ADVANCED,600
"ECHO",ADVANCED,600
"ヒトリボッチサテライト",ADVANCED,900
"Good bye，Merry-Go-Round.",ADVANCED,970
"INSIDE IDENTITY",ADVANCED,700
"Brave Song",ADVANCED,500
"Crow Song",ADVANCED,600
"地球最後の告白を",ADVANCED,700
"Radiance",ADVANCED,700
"Duello",ADVANCED,800
"folern",ADVANCED,800
"Doll Judgment",ADVANCED,770
"しゅわスパ大作戦☆",ADVANCED,600
"shake it！",ADVANCED,500
"おねがいダーリン",ADVANCED,600
"BOKUTO",ADVANCED,700
"STARTLINER",BASIC,200
"Perfect Shining!!",BASIC,300
"君の知らない物語",BASIC,200
"シュガーソングとビターステップ",BASIC,200
"檄!帝国華撃団",BASIC,200
"回レ！雪月花",BASIC,300
"ＧＯ！ＧＯ！ラブリズム♥",BASIC,300
"みんな Happy!!",BASIC,200
"ようこそジャパリパークへ",BASIC,300
"ファッとして桃源郷",BASIC,300
"かくしん的☆めたまるふぉ～ぜっ!",BASIC,300
"脳漿炸裂ガール",BASIC,300
"Oshama Scramble!",BASIC,400
"Zest of Blue",BASIC,300
"This game",BASIC,300
"Los! Los! Los!",BASIC,200
"SAVIOR OF SONG",BASIC,300
"心象蜃気楼",BASIC,200
"The Formula",BASIC,400
"Here We Go",BASIC,200
"Mare Maris",BASIC,300
"Hyper Active",BASIC,300
"Brain Power",BASIC,400
"Halcyon",BASIC,400
"Dolphika",BASIC,300
"P！P！P！P！がおー!!",BASIC,400
"天ノ弱",BASIC,300
"おこちゃま戦争",BASIC,300
"六兆年と一夜物語",BASIC,300
"タテマエと本心の大乱闘",BASIC,400
"千本桜",BASIC,200
"オモイヨシノ",BASIC,300
"天火明命",BASIC,300
"Cyberozar",BASIC,400
"AMAZING MIGHTYYYY!!!!",BASIC,400
"Ai Nov",BASIC,400
"キミノヨゾラ哨戒班",BASIC,300
"Gate of Doom",BASIC,400
"ロッキンピンクモンスター",BASIC,300
"木彫り鯰と右肩ゾンビ",BASIC,300
"鬼KYOKAN",BASIC,400
"ブツメツビーターズ",BASIC,300
"ときめきエクスペリエンス！",BASIC,200
"That Is How I Roll!",BASIC,200
"しゅわりん☆どり〜みん",BASIC,200
"BLACK SHOUT",BASIC,200
"えがおのオーケストラっ！",BASIC,200
"鳥の詩",BASIC,100
"Red “reduction division” -crossroads version-",BASIC,200
"First Twinkle",BASIC,200
"SWEET SHAKE!!",BASIC,200
"What color...",BASIC,200
"SAKURA",BASIC,200
"We Gonna Journey",BASIC,300
"Paqqin",BASIC,300
"閃鋼のブリューナク",BASIC,400
"神威",BASIC,400
"Maqrite",BASIC,200
"Sword of Secret",BASIC,300
"Everlasting Today",BASIC,300
"初音ミクの激唱",BASIC,400
"ヒビカセ",BASIC,200
"グリーンライツ・セレナーデ",BASIC,300
"Bad Apple!! feat.nomico",BASIC,200
"ナイト・オブ・ナイツ",BASIC,300
"幻想のサテライト",BASIC,300
"Grip & Break down !!",BASIC,300
"GAME IS LIFE",BASIC,300
"ぼくらの16bit戦争",BASIC,300
"oboro",BASIC,200
"GranFatalité",BASIC,300
"Äventyr",BASIC,200
"7thSense",BASIC,400
"Energy Booster ～ 上海紅茶館",BASIC,300
"アクアテラリウム",BASIC,200
"四次元跳躍機関",BASIC,200
"れみりあ☆デスティニー",BASIC,300
"sweet little sister",BASIC,300
"Destiny Runner",BASIC,300
"最終鬼畜妹フランドール・Ｓ",BASIC,300
"砂の惑星 feat. HATSUNE MIKU",BASIC,200
"ゴーストルール",BASIC,300
"ブリキノダンス",BASIC,200
"今ぞ♡崇め奉れ☆オマエらよ！！～姫の秘メタル渇望～",BASIC,300
"Kattobi KEIKYU Rider",BASIC,300
"エンドマークに希望と涙を添えて",BASIC,400
"Dazzle hop",BASIC,500
"YURUSHITE",BASIC,400
"TOMORROW",BASIC,200
"カミサマネジマキ",BASIC,300
"いーあるふぁんくらぶ",BASIC,200
"幸せになれる隠しコマンドがあるらしい",BASIC,200
"チュルリラ・チュルリラ・ダッダッダ！",BASIC,300
"Red Battle",BASIC,100
"わたし音頭",BASIC,100
"連れ去って・閉じ込めて・好きにして",BASIC,100
"GOODRAGE",BASIC,400
"Dragoon",BASIC,300
"月に叢雲華に風",BASIC,300
"CiRCLING",BASIC,200
"Hey-day狂騒曲（カプリチオ）",BASIC,200
"ゆら・ゆらRing-Dong-Dance",BASIC,300
"Opera of the wasteland",BASIC,200
"ゴーカ！ごーかい！？ファントムシーフ！",BASIC,300
"怒槌",BASIC,500
"混沌を越えし我らが神聖なる調律主を讃えよ",BASIC,500
"Opfer",BASIC,400
"Titania",BASIC,500
"God knows...",BASIC,200
"HARMONIZE",BASIC,200
"STEP by STEP UP↑↑↑↑",BASIC,300
"secret base ～君がくれたもの～ (10 years after Ver.)",BASIC,100
"Link of Destiny",BASIC,200
"Love is MY RAIL",BASIC,300
"Link with U",BASIC,400
"こころここから",BASIC,100
"ロボットプラネットユートピア",BASIC,300
"時の冒険者",BASIC,400
"Redo",BASIC,300
"Jump！！ Jump！！ Jump！！",BASIC,300
"TAKE ON THE WORLD",BASIC,300
"Grand symphony",BASIC,300
"TeA",BASIC,300
"流星",BASIC,200
"fulgente",BASIC,200
"sister’s noise",BASIC,200
"超電磁少女Days",BASIC,200
"ですのっ！White ＆ Black",BASIC,200
"ヒバナ",BASIC,300
"ロキ",BASIC,300
"クイーンオブハート",BASIC,400
"Calamity Fortune",BASIC,400
"本能的 Survivor",BASIC,300
"MEGATON BLAST",BASIC,500
"アンハッピーリフレイン",BASIC,400
"DAYBREAK FRONTLINE",BASIC,200
"only my railgun",BASIC,200
"カンペキWill",BASIC,200
"初音ミクの消失",BASIC,400
"炉心融解",BASIC,300
"星屑ユートピア",BASIC,400
"Tell Your World",BASIC,200
"からくりピエロ",BASIC,100
"＊ハロー、プラネット。",BASIC,200
"Cream＋Mint",BASIC,200
"Kiss Me Kiss",BASIC,200
"Death Doll",BASIC,300
"Chelly spLash♪♪",BASIC,500
"オンゲキ全域★アカネサマ？",BASIC,400
"Lost Princess",BASIC,200
"アリサのテーマ",BASIC,200
"極上スマイル",BASIC,200
"High Free Spirits",BASIC,400
"Paradise Lost",BASIC,300
"Connecting Happy！！",BASIC,300
"シャルル",BASIC,200
"メニメニマニマニ",BASIC,300
"ネ！コ！",BASIC,300
"めんどーい！やっほーい！ともだち！",BASIC,300
"BOUNCE ＆ DANCE",BASIC,200
"心　",BASIC,300
"終わりの先の音節",BASIC,400
"Sentimental Snow",BASIC,200
"エピクロスの虹はもう見えない",BASIC,200
"進捗どうですか？",BASIC,300
"東方妖々夢 ～the maximum moving about～",BASIC,300
"寒想桜",BASIC,200
"妖狐仙楽踏",BASIC,200
"Necro Fantasia",BASIC,300
"Colors",BASIC,200
"櫻結び",BASIC,300
"Melody！",BASIC,300
"Scream out！ -音華鏡 Re：BREAK-",BASIC,300
"conflict",BASIC,300
"UTAKATA",BASIC,300
"Rule the World！！",BASIC,200
"どうぶつ☆パラダイス",BASIC,100
"Y.Y.Y.計画！！！！",BASIC,300
"fantastic dreamer",BASIC,300
"DreamRiser",BASIC,200
"Rising Hope",BASIC,300
"Hand in Hand",BASIC,200
"39　",BASIC,300
"メルト",BASIC,200
"Starring Stars",BASIC,400
"Viyella’s Tears",BASIC,500
"Garakuta Doll Play",BASIC,500
"The wheel to the right",BASIC,400
"Aenbharr",BASIC,400
"ω4",BASIC,500
"チルノのパーフェクトさんすう教室",BASIC,200
"光線チューニング",BASIC,300
"ドーナツホール",BASIC,300
"人生リセットボタン",BASIC,400
"妄想感傷代償連盟",BASIC,100
"最強 the サマータイム！！！！！",BASIC,300
"まっすぐ→→→ストリーム！",BASIC,300
"徒花ネクロマンシー",BASIC,400
"ADAMAS",BASIC,300
"GO！ GO！ MANIAC",BASIC,400
"Touch and Go",BASIC,400
"Baqeela",BASIC,200
"トリドリ⇒モリモリ！Lovely fruits☆",BASIC,300
"ダンスロボットダンス",BASIC,300
"ギガンティックO.T.N",BASIC,300
"FREEDOM DiVE （tpz Overcute Remix）",BASIC,400
"Lazy Addiction",BASIC,300
"Lazy Addiction",BASIC,700
"夜明けのストリング",BASIC,200
"Preserved Roses",BASIC,200
"The Everlasting Guilty Crown",BASIC,200
"快晴",BASIC,200
"サマータイムレコード",BASIC,300
"Desperado Waltz",BASIC,300
"Doll’s Destiny",BASIC,400
"Star Divine",BASIC,200
"ブレス・ユア・ブレス",BASIC,200
"METEOR",BASIC,300
"サドマミホリック",BASIC,400
"患部で止まってすぐ溶ける～狂気の優曇華院",BASIC,300
"星のダイアローグ",BASIC,200
"永遠メモリー",BASIC,200
"Hello，Morning",BASIC,200
"人類みなセンパイ！",BASIC,200
"透明声彩",BASIC,200
"ウサテイ",BASIC,300
"全力ハッピーライフ",BASIC,300
"レプリカの恋",BASIC,200
"Help me，ERINNNNNN！！",BASIC,300
"銀のめぐり",BASIC,300
"MAKING！ハイタッチ！",BASIC,200
"GEOMETRIC DANCE",BASIC,300
"インビジブル",BASIC,300
"未来の彼方",BASIC,200
"青春サイダー",BASIC,300
"Petit Etoile",BASIC,300
"Imperishable Night 2006（2016 Refine）",BASIC,300
"彗星ハネムーン",BASIC,200
"メーベル（self cover）",BASIC,200
"ポケットからぬりつぶせ！",BASIC,200
"Mini skirt",BASIC,300
"HONEY-Q",BASIC,300
"ナイト・オブ・ナイツ（Cranky Remix）",BASIC,300
"SILENT BLUE",BASIC,400
"World Vanquisher",BASIC,400
"スタートライン",BASIC,200
"お願い☆My Boy",BASIC,200
"お願い☆My Boy",BASIC,500
"星屑☆シーカー",BASIC,200
"感情アクセラレイション",BASIC,200
"A Man In The Mirror",BASIC,400
"デリヘル呼んだら君が来た",BASIC,300
"Girls Talk！！",BASIC,300
"セカイのヒミツ",BASIC,300
"ただ君に晴れ",BASIC,200
"裏表ラバーズ",BASIC,300
"LEVEL5-judgelight-",BASIC,200
"フィクサー",BASIC,200
"こどものしくみ",BASIC,400
"トーキョーゲットー",BASIC,200
"Let’s Starry Party！",BASIC,400
"Snow Fairy Story",BASIC,200
"白い雪のプリンセスは",BASIC,300
"ジングルベル",BASIC,300
"Heart Cooking Recipe",BASIC,300
"Honey Bear",BASIC,300
"Change Our MIRAI！ （Our 7 Lights）",BASIC,300
"ライトスピード・デイズ",BASIC,300
"猫祭り",BASIC,300
"My Soul，Your Beats！",BASIC,200
"愛言葉Ⅲ",BASIC,200
"セツナトリップ",BASIC,200
"ECHO",BASIC,200
"ヒトリボッチサテライト",BASIC,400
"Good bye，Merry-Go-Round.",BASIC,500
"INSIDE IDENTITY",BASIC,400
"Brave Song",BASIC,200
"Crow Song",BASIC,300
"地球最後の告白を",BASIC,300
"Radiance",BASIC,300
"Duello",BASIC,400
"folern",BASIC,400
"Doll Judgment",BASIC,400
"しゅわスパ大作戦☆",BASIC,200
"shake it！",BASIC,200
"おねがいダーリン",BASIC,300
"BOKUTO",BASIC,300
"No Remorse",LUNATIC,1400
"初音ミクの激唱",LUNATIC,1400
"ナイト・オブ・ナイツ",LUNATIC,1390
"ようこそジャパリパークへ",LUNATIC,1300
"Sakura Fubuki",LUNATIC,1370
"Calamity Fortune",LUNATIC,1400
"STARTLINER",LUNATIC,1280
"からくりピエロ",LUNATIC,1290
"緋蜂",LUNATIC,1470
"ジングルベル",LUNATIC,1420
